data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6316585,275,PSE2610,2610,5/4/2016,2016,1,Battles,Armed clash,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,3,Xinhua,International,"On Wednesday May 4, Israeli tanks fired several artillery shells at the Palestinian enclave, following rocket fire by Gaza militants toward military targets on the border. No casualty has been reported. Coded as battle as it was two-sided.",0,1572403788,PSE
6316384,275,PSE2608,2608,5/4/2016,2016,1,Battles,Armed clash,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,Gaza,,Al-Shujaiyya,31.4944,34.5111,1,Xinhua,International,"At noon, an explosion, apparently caused by another mortar, occurred near a force of Combat Engineering in front of Shuja'iyya in northern Gaza, followed by a third mortar two hours later. Israel said it responded with tank fire to a mortar shell launched toward Israeli forces near the southern Gaza Strip. No casualties have been reported. Hamas is suspected of firing the mortar.",0,1572403787,PSE
6316386,275,PSE2609,2609,5/4/2016,2016,1,Battles,Armed clash,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,Gaza,,At Tuffah,31.5134,34.4751,1,Xinhua,International,"Another fire exchange was reported in the afternoon, with artillery shells fired at the neighbourhood of Tufah in east Gaza. No casualties have been reported. Hamas is suspected of firing the mortar.",0,1572403787,PSE
5811432,275,PSE2612,2612,5/4/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Hebron,,Sair,31.5786,35.1402,1,Ma'an News Agency,National,"A Palestinian shot in his back on May 4, during clashes between the Israeli Military Forces and residents of the Sair village died on Saturday June 19 because of his wounds.",1,1567462210,PSE
5363784,275,PSE2607,2607,5/3/2016,2016,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Nablus,,Nablus,32.2211,35.2544,1,Palestinian News Network,National,"During the demolition of the house of the Palestinian prisoner suspected of participating in an attack which killed two Israeli settlers near Nablus in early October 2015, clashes broke out between the soldiers and Palestinian youths, where Israeli forces opened fire and teargas towards the demonstrators.",0,1561470069,PSE
6317268,275,PSE2606,2606,5/3/2016,2016,1,Battles,Armed clash,Military Forces of Israel (2009-),,8,Unidentified Armed Group (Palestine),,3,38,Middle East,Palestine,West Bank,Ramallah,,Dolev,31.9261,35.1339,2,Xinhua,International,"On May 3, a Palestinian was killed while he was carrying out a car-ramming attack, near Dolev, a Jewish settlement north of Jerusalem in the West Bank.",1,1572403789,PSE
7068381,275,PSE2613,2613,5/3/2016,2016,1,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Nablus,,Nablus,32.2211,35.2544,1,Palestine News and Information Agency,National,"Property destruction: On Tuesday May 3 2016, Israeli army demolished the house of a Palestinian prisoner suspected of participating in an attack which killed two Israeli settlers near Nablus in early October 2015, according to local sources. Israeli military has already demolished the homes of the other three detainees.",0,1587999666,PSE
6313991,275,PSE2604,2604,5/2/2016,2016,1,Violence against civilians,Attack,Police Forces of Israel (2009-),,8,Civilians (Israel),Palestinian Arab Ethnic Group (Israel),7,78,Middle East,Palestine,West Bank,Al Quds,,Al Quds,31.7834,35.2339,1,Times of Israel,Regional,"Officers assaulted an unarmed bystander, a Palestinian citizen of Israel who the officers believed to be the attacker of an earlier event. The officers hit the man repeatedly with their rifles and threatened to shoot him.",0,1572403785,PSE
6271925,275,PSE2605,2605,5/2/2016,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Palestine),,3,Civilians (Palestine),Refugees/IDPs (Palestine),7,37,Middle East,Palestine,West Bank,Al Quds,,Shufat,31.8165,35.2275,1,Jerusalem Post,Regional,"A Palestinian civil rights and youth-group leader, was shot seven times in Jerusalem's Shuafat refugee camp by an assailant who fired 10 bullets at him before fleeing the scene on a motorbike on Monday night. He feared for his life because he was working with Israeli officials to improve living conditions in the beleaguered community.",1,1572403724,PSE
5553608,275,PSE2603,2603,5/2/2016,2016,1,Strategic developments,Disrupted weapons use,PIJ: Palestinian Islamic Jihad,,3,,,0,30,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.467,3,AP,International,"Detonation: On May 2, an Islamic Jihad militant died in a training accident in the Gaza Strip.",1,1563229628,PSE
5363778,275,PSE2600,2600,5/1/2016,2016,2,Battles,Armed clash,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,West Bank,Al Quds,,Ar Ram,31.8495,35.2342,1,Palestine News and Information Agency,National,An arson attack was carried on a military base in the town of ar-Ram. The attackers were suspected to be Palestinian youths.,0,1561470069,PSE
5363780,275,PSE2602,2602,5/1/2016,2016,2,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Middle East,Palestine,West Bank,Bethlehem,,Bayt Jala,31.7155,35.1879,2,Palestine News and Information Agency,National,"In the Night between Saturday and Sunday 1st May at least one Palestinian was shot and injured and three others detained by Israeli troops, who broke into al-Izza refugee camp and in the nearby village of Beit Fajjar, north of Bethlehem, according to local sources. He was transferred to nearby Beit Jala public hospital for medical treatment.",0,1561470069,PSE
7068370,275,PSE2601,2601,5/1/2016,2016,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Al Quds,,Ar Ram,31.8495,35.2342,1,Palestine News and Information Agency,National,"In the night of 1 May 2016, Israeli forces broke into the town of ar-Ram, to the north of Jerusalem, and fired teargas canisters and stun grenades at locals' homes, as well as smashed the windshields of multiple vehicles that were parked along the streets in the town.",0,1587999666,PSE
5811401,275,PSE2599,2599,4/29/2016,2016,1,Protests,Protest with intervention,Military Forces of Israel (2009-),,8,Protesters (Palestine),,6,68,Middle East,Palestine,West Bank,Qalqilya,,Kafr Qaddum,32.2216,35.1447,1,Ma'an News Agency,National,"Friday 29th of April 2016, Israeli forces violently dispersed weekly protests in Kafr Qaddum in the northern West Bank district of Qalqiliya. Three Palestinians were injured and dozens suffered from tear gas inhalation.",0,1567462210,PSE
6313947,275,PSE3394,3394,4/29/2016,2016,1,Riots,Mob violence,Police Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Al Quds,,Al Quds,31.7834,35.2339,1,Times of Israel,Regional,Clashes between Israeli Police and stones-throwing rioters were reported on Temple Mount on April 29.,0,1572403785,PSE
5363773,275,PSE2596,2596,4/28/2016,2016,1,Battles,Armed clash,Military Forces of Israel (2009-),,8,Unidentified Armed Group (Palestine),,3,38,Middle East,Palestine,West Bank,Ramallah,,Ramallah,31.8996,35.2042,2,AFP,International,"Thursday 28th of April 2016, two Palestinians tried to stab Israeli soldiers at a checkpoint near the West Bank city of Ramallah. In return, the soldiers opened fire and one of the Palestinians was wounded.",0,1561470069,PSE
5363774,275,PSE2597,2597,4/28/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Nablus,,An Nabi Yusuf,32.2138,35.2867,1,Palestine News and Information Agency,National,"Thursday 28th of April 2016, Israeli soldiers shot a Palestinian during confrontations that erupted with Palestinians near Joseph's tomb (Nabi Yusuf).",0,1561470069,PSE
5363775,275,PSE2598,2598,4/28/2016,2016,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Farmers (Palestine),7,78,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,1,Palestine News and Information Agency,National,"Thursday 28th of April 2016, Israeli forces open fire on Palestinian farmers who tried to access their land near the borders, east of Khan Younes south of the Gaza Strip. Neither injuries nor fatalities were reported.",0,1561470069,PSE
5363769,275,PSE2591,2591,4/27/2016,2016,1,Battles,Armed clash,Military Forces of Israel (2009-),,8,Unidentified Armed Group (Palestine),,3,38,Middle East,Palestine,West Bank,Al Quds,,Qalandia,31.8667,35.2167,1,Palestine News and Information Agency; AFP,National-International,"Wednesday 27th of April 2016, Israeli soldiers fatally shot two Palestinians, including a woman, at Qalandia checkpoint, claiming that the woman had attempted to stab Israeli soldiers at the checkpoint.",2,1561470069,PSE
5363771,275,PSE2594,2594,4/27/2016,2016,1,Strategic developments,Other,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Qalqilya,,Qalqilyah,32.1897,34.9706,1,AFP,International,"Non-violent activity: Wednesday 27th of April 2016, Israeli soldiers threw tear-gas canisters to disperse the crowds at Qalandia checkpoint. Neither injuries nor fatalities were reported.",0,1561470069,PSE
5658505,275,PSE2593,2593,4/27/2016,2016,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,,,Coast of Gaza Strip,31.4633,34.3349,3,Palestine News and Information Agency,National,"Wednesday 27th of April 2016, Israeli forces opened gunfire on fishermen's boats off the coast of the Gaza Strip, despite sailing within the six-nautical-mile zone allowed for Palestinian fishing industry .Neither injuries nor fatalities were reported.",0,1563908707,PSE
6272401,275,PSE2595,2595,4/27/2016,2016,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Al Quds,,Al Quds,31.7834,35.2339,2,Jordan News Agency,Regional,"Wednesday 27th of Apirl 2016, Israeli forces opened fire against Palestinians north of the occupied Jerusalem, killing a girl and injuring a young man.",1,1572403725,PSE
6271902,275,PSE2592,2592,4/27/2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,2,Jerusalem Post,Regional,"On April 8, an unidentified group remotely detonated an IED targetting an IDF D9 bulldozer during an operation by Israeli security forces in the north of the Gaza Strip. No casualties reported.",0,1572403724,PSE
5811763,275,PSE2589,2589,4/26/2016,2016,1,Protests,Protest with intervention,Military Forces of Israel (2009-),,8,Protesters (Palestine),Journalists (Palestine),6,68,Middle East,Palestine,West Bank,Ramallah,,Ramallah,31.8996,35.2042,1,Ma'an News Agency,National,"Tuesday 26th of April 2016, Israeli forces injured two Palestinian journalists during a demonstration held outside of Ofer prison near Ramallah demanding that Israel release recently detained journalist.",0,1567462210,PSE
5811789,275,PSE2590,2590,4/26/2016,2016,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Coast of Deir al Balah,31.4323,34.3283,2,Ma'an News Agency,National,"Tuesday 26th of April 2016, Israeli naval boats opened gunfire towards Palestinian fishermen working off the coast of al-Zahra area of central Gaza.Neither injuries nor fatalities were reported.",0,1567462210,PSE
5811264,275,PSE2588,2588,4/24/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Silwan,31.7684,35.2381,1,Ma'an News Agency,National,"Sunday 24th of April 2016, clashes erupted between Palestinians and Israeli forces in Silwan. Two Palestinians were injured.",0,1567462209,PSE
5811840,275,PSE2587,2587,4/23/2016,2016,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Farmers (Palestine),7,78,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,1,Ma'an News Agency,National,"Saturday 23rd of April 2016, Israeli forces open fire on Palestinian farmers along Khan Yunis. Neither injuries nor fatalities were reported.",0,1567462210,PSE
5811331,275,PSE2586,2586,4/22/2016,2016,1,Riots,Mob violence,Rioters (Palestine),,5,Civilians (Palestine),,7,57,Middle East,Palestine,West Bank,Qalqilya,,Qalqilyah,32.1897,34.9706,2,Ma'an News Agency,National,"Friday 22nd of April 2016, Israeli settlers threw stones at a Palestinian bus, shattering the bus's window, and causing panic among children who were riding the bus near Qalqiliya. Neither injuries nor fatalities were reported.",0,1567462209,PSE
5811427,275,PSE2585,2585,4/22/2016,2016,1,Protests,Protest with intervention,Military Forces of Israel (2009-),,8,Protesters (Palestine),,6,68,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,2,Ma'an News Agency,National,"Friday 22nd of April 2016, Israeli forces injured 5 Palestinians in weekly protests near the Nahal Oz crossing in Gaza city.",0,1567462210,PSE
4819735,275,PSE2584,2584,4/21/2016,2016,1,Violence against civilians,Attack,Settlers (Israel),,3,Civilians (Palestine),,7,37,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,Ma'an News Agency,National,"On 21-April-2016 a Palestinian teen was run over by an Israeli settler near the Ibrihimi Mosque in Hebron, West Bank. The perpetrator was not identified and the victim was treated for moderate injuries.",0,1552577210,PSE
5363768,275,PSE2583,2583,4/21/2016,2016,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Qalqilya,,Azzun,32.175,35.0575,2,Palestine News and Information Agency,National,"Thursday 21st of April 2016, Israeli soldiers assaulted and beat up a Palestinian near the village of Azzoun a-Atma, to the south of Qalqilia in the West Bank.",0,1561470069,PSE
5364299,275,PSE3392,3392,4/21/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Al Quds,,Al Ayzariyah,31.7708,35.2692,1,Palestinian News Network,National,Clashes erupted in Abu Dis and al-'Ezariyya villages in east Jerusalem between locals and the Israeli Army on April 21. Sixteen Palestinians were slightly injured.,0,1561470069,PSE
5364300,275,PSE3393,3393,4/21/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Al Quds,,Abu Dis,31.7622,35.2617,1,Palestinian News Network,National,Clashes erupted in Abu Dis and al-'Ezariyya villages in east Jerusalem between locals and the Israeli Army on April 21. Sixteen Palestinians were slightly injured.,0,1561470069,PSE
6272056,275,PSE2581,2581,4/20/2016,2016,1,Riots,Mob violence,Police Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Al Quds,,Isawiya,31.8031,35.287,1,Jerusalem Post,Regional,"On 20-April-2016 Israeli Border Police conducted a raid to arrest individuals suspected of militant activities and it resulted in violent clashes with locals in the neighborhood of Isawiya, Al Quds, West Bank. The raid resulted in the arrest of 31 suspects. No injuries or fatalities were reported.",0,1572403724,PSE
5810805,275,PSE2582,2582,4/20/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),Refugees/IDPs (Palestine),5,58,Middle East,Palestine,West Bank,Al Quds,,Qalandia,31.8667,35.2167,1,Ma'an News Agency,National,"Wednesday 20th of April 2016, fierce clashes broke out between Israeli forces and Palestinians in Qalandiya refugee camp. At least eight Palestinians were wounded.",0,1567462209,PSE
5363766,275,PSE2578,2578,4/19/2016,2016,1,Violence against civilians,Attack,Police Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Ras al Amud,31.7702,35.2462,1,Palestine News and Information Agency,National,"Tuesday 19th of April 2016, Israeli policeman hit and injured a Palestinian by a stun grenade in Ras al-Amoud, a neighborhood in Jerusalem.",0,1561470069,PSE
5811822,275,PSE2579,2579,4/19/2016,2016,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Al Quds,,Ar Ram,31.8495,35.2342,1,Ma'an News Agency,National,"Tuesday 19th of April 2016, Israeli forces shot and injured in the thigh a Palestinian at al-Ram north of Jerusalem.",0,1567462210,PSE
6272197,275,PSE2580,2580,4/19/2016,2016,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Labour Group (Palestine),7,78,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,3,Jordan News Agency,Regional,"Tuesday 19th of April 2016, Israeli forces opened fire on Palestinian fishing boats, leaving a fisherman injured off the Rafah shores in southern Gaza Strip.",0,1572403724,PSE
5811385,275,PSE2577,2577,4/16/2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Palestine),,3,Civilians (Palestine),,7,37,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,1,Ma'an News Agency,National,"Sunday 17th of April 2016, two Palestinians were injured in an explosion at a Hamas training site in eastern Gaza City.",0,1567462209,PSE
5811274,275,PSE2574,2574,4/15/2016,2016,1,Riots,Mob violence,Rioters (Palestine),Fatah Movement,5,Rioters (Palestine),Hamas Movement; Refugees/IDPs (Palestine),5,55,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Al Burayj,31.4394,34.4031,1,Ma'an News Agency,National,"Friday 15th of April 2016, clashes erupted between supporters of Palestinian Authority and Hamas in al-Bureij refugee camp in the center of the Gaza Strip. A senior Fatah official was wounded.",0,1567462209,PSE
5810819,275,PSE2576,2576,4/15/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),Refugees/IDPs (Palestine),5,58,Middle East,Palestine,West Bank,Hebron,,Mukhayyam al Arrub,31.623,35.1371,1,Ma'an News Agency,National,"Friday 15th of April 2016, clashes erupted between Israeli soldiers and Palestinians in al-Arrub refugee camp, an Israeli army vehicle ran over and injured a Palestinian teenager. Also, two Palestinians were injured by Israeli forces in separate incidents in the area later the same evening.",0,1567462209,PSE
5811077,275,PSE2575,2575,4/15/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,1,Ma'an News Agency,National,"Friday 15th of April 2016, clashes erupted between Israeli soldiers and Palestinians in eastern Gaza city. Two Palestinians were injured.",0,1567462209,PSE
5363764,275,PSE2572,2572,4/14/2016,2016,1,Battles,Armed clash,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,West Bank,Hebron,,Mukhayyam al Arrub,31.623,35.1371,2,AFP,International,"Thursday 14th of April 2016, a Palestinian armed with an axe attacked an Israeli soldier near the Al-Arroub refugee camp between Hebron and Bethlehem and was shot dead, while the Israeli soldier was lightly wounded.",1,1561470069,PSE
5363765,275,PSE2573,2573,4/14/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Ramallah,,Ramallah,31.8996,35.2042,1,AFP,International,"Thursday 14th of April 2016, minor clashes erupted between Israeli soldiers and Palestinians near al-Manara Square in central Ramallah city. Neither injuries nor fatalities were reported.",0,1561470069,PSE
5363763,275,PSE2570,2570,4/13/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),Students (Palestine),5,58,Middle East,Palestine,West Bank,Jenin,,Jaba,32.3241,35.2213,1,Palestine News and Information Agency,National,"Wednesday 13th of April 2016, clashes erupted between Israeli forces and Palestinians in Jaba town, south of Jenin. About twenty Palestinian students suffocated as Israeli forces fired tear.",0,1561470069,PSE
5810809,275,PSE2571,2571,4/13/2016,2016,1,Violence against civilians,Attack,Settlers (Israel),,3,Civilians (Palestine),,7,37,Middle East,Palestine,West Bank,Al Quds,,Al Quds,31.7834,35.2339,2,Ma'an News Agency,National,"Wednesday 13th of April 2016, a group of Israeli settlers attacked a Palestinian bus driver near the central bus station, West of Jerusalem, causing the driver various injuries and bruises throughout his body.",0,1567462209,PSE
7068425,275,PSE2568,2568,4/12/2016,2016,1,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Bethlehem,,Al Walaja,31.7326,35.1619,1,Xinhua,International,"Property destruction: On 12-April-2016 Israeli forces destroyed 3 Palestinian homes, bulldozed a playground, and arrested 12 people in Al Walaja, Bethlehem, West Bank. No fatalities or injuries were reported.",0,1587999666,PSE
5363761,275,PSE2569,2569,4/12/2016,2016,1,Violence against civilians,Attack,Military Forces of Israel (2009-),Jewish Group (Israel),8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Old City,31.7767,35.2342,1,Palestine News and Information Agency,National,"Tuesday 12th of April 2016, an Isreali settler escorted by Israeli forces assaulted a child in Sahleha neighborhood, in the old city of Al Quds.",0,1561470069,PSE
5810728,275,PSE2567,2567,4/11/2016,2016,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,Gaza Strip,Gaza,,Juhr ad Dik,31.4557,34.4372,1,Ma'an News Agency,National,"Monday 11th of April 2016, Israeli forces shot and injured a Palestinian boy near Juhr ad Dik in the central Gaza Strip.",0,1567462209,PSE
6070422,275,PSE6080,6080,4/10/2016,2016,1,Protests,Protest with intervention,Protesters (Palestine),,6,Police Forces of Israel (2009-),,8,68,Middle East,Palestine,West Bank,Ramallah,,Ramallah,31.8996,35.2042,1,Front Line Defenders,Local partner-Other,"On October 4 2016, a demonstration was held in the Yasser Arafat square in Ramallah City, to commemorate the martyrs of the Popular Palestinian Uprising as well as to condemn President Mahmoud Abbas' participation at the former Israeli President Shimon Peres' funeral. Israeli forces reportedly beat protesters. A Palestinian human rights defender was physically attacked during the protest, by out-of-uniform Israeli forces. [size=no report]",0,1571164562,PSE
6251519,275,PSE2566,2566,4/10/2016,2016,1,Battles,Armed clash,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,2,Arutz Sheva,Regional,"Sunday 10th of April 2016, Israeli forces conducting routine operational activities adjacent to the security fence in northern Gaza came under fire by unidentified armed group. Neither injuries nor fatalities were reported.",0,1572403699,PSE
6272224,275,PSE2565,2565,4/9/2016,2016,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Coast of Deir al Balah,31.4323,34.3283,2,Jordan News Agency,Regional,"Saturday 9th of April 2016, Israeli naval boats opened gunfire towards Palestinian fishermen, who were sailing offshore the central Gaza Strip. Neither injuries nor fatalities were reported.",0,1572403724,PSE
5811509,275,PSE2561,2561,4/8/2016,2016,1,Protests,Protest with intervention,Military Forces of Israel (2009-),,8,Protesters (Palestine),,6,68,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Silwan,31.7684,35.2381,1,Ma'an News Agency,National,"Friday 8th of April 2016, Israeli forces broke up Silwan sit-in for 2nd week in a row. Neither injuries nor fatalities were reported.",0,1567462210,PSE
5811543,275,PSE2563,2563,4/8/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,2,Ma'an News Agency,National,"Friday 8th of April 2016, clashes erupted between Israeli forces and Palestinians near the Nahal Oz crossing between the Gaza Strip and Israel east of al-Shujayyia. Two Palestinians were injured.",0,1567462210,PSE
5811577,275,PSE2562,2562,4/8/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.5353,34.5358,2,Ma'an News Agency,National,"Friday 8th of April 2016, clashes erupted between Israeli forces and Palestinians near Beit Hanun crossing in northern Gaza Strip. Three Palestinians were injured.",0,1567462210,PSE
5811387,275,PSE2564,2564,4/8/2016,2016,1,Protests,Protest with intervention,Military Forces of Israel (2009-),,8,Protesters (Palestine),,6,68,Middle East,Palestine,West Bank,Qalqilya,,Izbat at Tabib,32.1816,35.0346,1,Ma'an News Agency,National,"Friday 8th of April 2016, Israeli forces suppressed a march in the village of Izbat al-Tabib in the northern West Bank district of Qalqiliya. Two Palestinians were injured with rubber-coated steel bullets.",0,1567462209,PSE
4821989,275,PSE2560,2560,4/8/2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,1,Ma'an News Agency,National,"On 08-April-2016 an explosive device planted by unidentified individuals exploded under an armoured Israeli bulldozer in Gaza, Gaza Strip. No fatalities or injuries were reported.",0,1552577213,PSE
5363755,275,PSE2553,2553,4/7/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),Settlers (Israel),8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Nablus,,An Nabi Yusuf,32.2138,35.2867,1,Palestine News and Information Agency,National,"Thursday 7th of April 2016, clashes erupted between Israeli settlers escorted by Israeli forces and Palestinians at Joseph's Tomb in the northern occupied West Bank. a Palestinian was injured.",0,1561470069,PSE
5363756,275,PSE2554,2554,4/7/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),Refugees/IDPs (Palestine),5,58,Middle East,Palestine,West Bank,Nablus,,Balata,32.2121,35.2856,1,Palestine News and Information Agency,National,"Thursday 7th of April 2016, clashes erupted between Israeli forces and Palestinians in Balata refugee camp. Neither injuries nor fatalities were reported.",0,1561470069,PSE
5363757,275,PSE2555,2555,4/7/2016,2016,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),Refugees/IDPs (Palestine),5,58,Middle East,Palestine,West Bank,Nablus,,Mukhayyam Askar al Qadim,32.2205,35.2982,1,Palestine News and Information Agency,National,"Thursday 7th of April 2016, clashes erupted between Israeli forces and Palestinians in Askar refugee camp. Neither injuries nor fatalities were reported.",0,1561470069,PSE
7068220,275,PSE2557,2557,4/7/2016,2016,1,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-),,8,Civilians (Palestine),Farmers (Palestine),7,78,Middle East,Palestine,West Bank,Bethlehem,,Al Khadir,31.6941,35.1669,1,Ma'an News Agency,National,"Property destruction: Thursday 7th of April 2016, Israeli forces demolished residential, animal, and livelihood structures in the village of al-Khader in the southern West Bankdistrict of Bethlehem.",0,1587999665,PSE
7068233,275,PSE2556,2556,4/7/2016,2016,1,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-),,8,Civilians (Palestine),Farmers (Palestine),7,78,Middle East,Palestine,West Bank,Al Quds,,Abu Dis,31.7622,35.2617,2,Ma'an News Agency,National,"Property destruction: Thursday 7th of April 2016, Israeli forces demolished residential, animal, and livelihood structures in the village of al-Zayyem near Abu Dis east of Jerusalem.",0,1587999665,PSE
7068236,275,PSE2559,2559,4/7/2016,2016,1,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Nablus,,Khirbat Tana,32.1526,35.3957,1,Ma'an News Agency,National,"Property destruction: Thursday 7th of April 2016, Israeli forces demolished 34 structures in the village of Khirbet Tana.",0,1587999665,PSE
7068239,275,PSE2558,2558,4/7/2016,2016,1,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-),,8,Civilians (Palestine),Bedouin Ethnic Group (Palestine),7,78,Middle East,Palestine,West Bank,Al Quds,,Al Quds,31.7834,35.2339,3,Ma'an News Agency,National,"Property destruction: Thursday 7th of April 2016, Israeli forces demolished five Bedouin communities where UNOCHA recorded the demolition of 14 structures in the central occupied West Bank.",0,1587999665,PSE
